FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Romelu,Lukaku,FWD,EVE,9400000,1,73,5.6,5.95744680851064E-07,7.76595744680851E-06,0,917875,2,14,0,0,0,7,0,7.7,136743,4,1,73,-4,0.1,0,1.3,13,0,3,0,3,25.8,1584264,0,754,0,2,1106,59747,-1,0,259,Watford,Arsenal,Liverpool,Leicester,Hull City,5.9,7.3,8.4,5.6,6.4,8.3,8,6.4,5.9,8.4,6,8.4,5.2,7.8,8.2,5.8,5.7,8.4,8.4,6.2,7.4,6.5,7.9,6.1
Shaun,MacDonald,MID,BOU,4500000,0,0,0,0,0,0,3673,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0.1,181,0,3,0,0,0,16,0,0,0,Burnley,Leicester,Southampton,Chelsea,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo,Maffeo,DEF,MCI,4500000,0,0,0,0,0,0,534,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,0,0,0,0,28,0,0,0,Leicester,Watford,Arsenal,Hull City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,HUL,4400000,0,8,1.1,2.5E-07,1.81818181818182E-06,0,1238,0,14,0,0,0,0,0,1.8,55,-1,0,8,1,0,0,0,0,0,0,0,1,0,1498,0,0,0,0,378,18,0,0,84,Crystal Palace,Tottenham,West Ham,Man City,Everton,0.6,0.6,0.9,0.6,0.8,0.6,0.9,0.6,0.6,1.1,1.1,0.8,0.6,0.6,0.6,1,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.7
Riyad,Mahrez,MID,LEI,9000000,2,50,3.6,4E-07,5.55555555555556E-06,0,781998,2,20,0,0,0,3,0,5.6,20389,-5,0,50,5,0.7,1,6.3,4,0,3,0,2,10,111617,0,994,0,0,1083,1651,0,0,177,Man City,Bournemouth,Stoke,Everton,West Ham,3.1,2.1,2.6,4.5,3.7,3,3.3,2.2,2.3,4.2,2.8,3.1,4,1.9,2.2,3.7,5.2,2.1,2.4,3.6,2.4,4.3,2.1,4.4
Ainsley,Maitland-Niles,MID,ARS,4500000,0,1,0.0238095238095238,5.29100529100529E-09,2.22222222222222E-07,0,40,0,0,0,0,0,0,0,0.2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,2,6,0,0,5,Stoke,Everton,Man City,West Brom,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaun,Maloney,MID,HUL,4400000,0,15,0.357142857142857,8.11688311688312E-08,3.40909090909091E-06,0,78753,0,5,0,0,0,1,0,3.4,1747,-1,0,15,1,0,0,0,2,0,0,0,1,0.8,88092,0,0,0,1,151,38,0,0,55,Crystal Palace,Tottenham,West Ham,Man City,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Steve,Mandanda,GLK,CRY,4400000,0,19,2.1,4.77272727272727E-07,4.31818181818182E-06,0,106838,0,17,0,24,0,0,0,4.3,5688,-1,0,19,1,0,0,0,0,0,0,0,0,2.8,41724,0,0,0,0,810,76,0,0,120,Hull City,Man Utd,Chelsea,Watford,Arsenal,0,0,0,0,0,0,2.3,2.1,1.6,1.7,2.2,1.6,1.8,1.9,1.8,1.3,1.7,2.6,1.6,2.2,2.2,1.5,1.9,1.2
Sadio,Mane,MID,LIV,9300000,11,81,6.2,6.66666666666667E-07,8.70967741935484E-06,0,522702,1,12,0,0,0,7,0,8.7,49817,3,0,81,-3,0.7,0,6.7,5,0,4,0,4,19.7,723907,0,635,0,1,1117,63990,0,0,264,West Ham,Middlesbrough,Everton,Stoke,Man City,7.9,7.1,5.5,7.8,6.9,6.7,6.7,8.3,7.1,6.4,7.8,6.4,6,9.3,5.5,9,9,6.4,6,7.8,6.7,8.7,5.6,8.5
Eliaquim,Mangala,DEF,MCI,5400000,0,0,0,0,0,0,19970,0,0,0,0,0,0,0,0,93,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,759,0,235,0,0,0,27,0,0,0,Leicester,Watford,Arsenal,Hull City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexander,Manninger,GLK,LIV,4000000,0,0,0,0,0,0,4928,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0.4,8742,0,0,0,0,0,320,0,0,0,West Ham,Middlesbrough,Everton,Stoke,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vito,Mannone,GLK,SUN,4300000,0,3,0.0714285714285714,1.66112956810631E-08,6.97674418604651E-07,0,31247,0,4,0,4,0,0,0,0.7,307,-2,0,3,2,0,0,0,0,0,0,0,0,0.4,4224,0,210,0,0,180,69,0,0,25,Swansea,Chelsea,Watford,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Javier,Manquillo,DEF,SUN,4400000,1,11,1.4,3.18181818181818E-07,2.5E-06,0,1663,1,12,0,0,0,0,0,2.5,66,-1,0,11,1,0.1,0,0.3,0,0,0,0,0,0,2213,0,0,0,0,636,19,0,0,64,Swansea,Chelsea,Watford,Man Utd,Burnley,0.7,0.9,1.1,0.7,0.7,1.7,1.3,0.8,1.1,0.8,1.3,0.7,0.8,0.7,1.3,0.7,0.7,0.8,1.6,1.4,1.4,0.8,1,0.7
,Marc Wilson,DEF,BOU,4000000,0,0,0,0,0,0,38174,0,0,0,0,0,0,0,0,1438,0,0,0,0,0,0,0,0,0,0,0,0,1.6,31368,0,14,0,0,0,338,0,0,0,Burnley,Leicester,Southampton,Chelsea,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian,Mariappa,DEF,WAT,4000000,0,0,0,0,0,0,9038,0,0,0,0,0,0,0,0,969,0,0,0,0,0,0,0,0,0,0,0,0,0.4,21704,0,0,0,0,0,144,0,0,0,Everton,Man City,Sunderland,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazar,Markovic,MID,LIV,5400000,0,0,0,0,0,0,2985,0,0,0,0,0,0,0,0,18,-1,0,0,1,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,14,0,0,0,West Ham,Middlesbrough,Everton,Stoke,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean,Marney,MID,BUR,4500000,2,35,2.5,5.55555555555556E-07,7.77777777777778E-06,0,34094,4,21,0,0,0,1,0,7.8,2284,0,0,35,0,0.7,0,3,1,0,3,0,1,0.9,57568,0,0,0,0,1190,3042,0,0,187,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,2.7,1.2,1.2,2.4,3.3,1.2,2.5,1.2,3.2,1.4,1.9,1.3,1.4,1.2,1.7,2.1,2.2,1.6,1.2,2.5,1.2,2.2,1.2,2.2
David,Marshall,GLK,HUL,4500000,3,19,2.1,4.66666666666667E-07,4.22222222222222E-06,0,2540,0,22,0,31,0,0,0,4.2,156,0,0,19,0,0.4,0,2,0,0,0,0,0,0.1,5557,0,0,0,0,810,197,0,0,141,Crystal Palace,Tottenham,West Ham,Man City,Everton,1.9,1.4,2.3,1.4,2.1,1.8,2.4,1.3,1.2,2.8,2.7,2.2,1,1.7,1.4,2.6,1.6,1.5,2.2,1.8,1.7,1.7,1.8,1.9
Anthony,Martial,MID,MUN,9300000,6,33,0.785714285714286,8.44854070660522E-08,3.54838709677419E-06,0,282954,0,4,0,0,0,1,0,3.5,1210,-2,0,33,2,0.3,0,3,3,0,3,0,3,2.6,97354,0,593,0,1,465,671,0,0,99,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Cuco,Martina,DEF,SOU,4300000,0,13,0.30952380952381,7.19822812846069E-08,3.02325581395349E-06,0,19307,0,4,0,0,0,0,0,3,1960,-2,0,13,2,0,0,0,0,0,1,0,0,0.5,31047,0,203,0,0,346,210,0,0,69,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Bruno,Martins Indi,DEF,STK,4900000,6,39,3.5,7.14285714285714E-07,7.95918367346939E-06,0,4713,0,13,0,0,0,0,0,8,1836,-1,0,39,1,1.2,0,5.7,5,0,4,0,0,0.3,14390,0,0,0,1,990,1679,0,0,209,Arsenal,Southampton,Leicester,Liverpool,Chelsea,4.9,4.4,3.5,4.3,3.1,3.8,2.9,3,4.3,4,3.9,3.3,3.5,3.4,3.3,2.4,3.2,5.1,4,3.8,4.8,3.7,4.4,3.8
Ryan,Mason,MID,HUL,4800000,2,21,0.5,1.04166666666667E-07,4.375E-06,0,3870,3,21,0,0,0,1,0,4.4,150,-2,1,21,2,0.4,0,1.7,0,0,0,0,0,0.1,3481,0,147,0,0,743,29,-1,0,105,Crystal Palace,Tottenham,West Ham,Man City,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Arthur,Masuaku,DEF,WHU,4700000,0,11,1.8,3.82978723404255E-07,2.34042553191489E-06,0,23349,1,18,0,0,0,0,0,2.3,66,-3,0,11,3,0,0,0,1,0,1,0,1,0.2,17553,0,0,0,0,526,53,0,0,131,Liverpool,Burnley,Hull City,Swansea,Leicester,1.7,1.8,1.6,1.2,0.9,1.1,1.5,1.2,1.2,1.2,1.6,1.2,1.3,1.2,1.3,1.4,2.2,1.4,0.9,1.7,1.7,1.6,2.3,1
Juan,Mata,MID,MUN,7500000,0,47,4.3,5.73333333333333E-07,6.26666666666667E-06,0,162343,2,8,0,0,0,3,0,6.3,33099,0,0,47,0,0.5,0,4,6,0,5,0,1,3.8,220129,0,586,0,1,745,6826,0,0,225,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,4.2,4,3.9,6.1,4.8,3.7,3.6,4.2,4.6,4.4,5,3.6,5.2,3.7,4.7,4.3,5.2,5,3.8,3.8,4.6,3.2,3,4.3
Nemanja,Matic,MID,CHE,5100000,0,53,4.1,8.03921568627451E-07,1.03921568627451E-05,0,125212,2,10,0,0,0,0,0,10.4,30276,1,0,53,-1,0.6,0,3,1,0,7,0,7,4.4,184358,0,373,0,0,1135,4090,0,0,257,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,4.1,4.5,3.6,5,4.1,2.7,4,4.4,2,2.9,3.5,4.4,3.3,4.7,3.8,4.1,3.4,3.2,4,4.7,3.2,4.5,3.5,5.8
Joel,Matip,DEF,LIV,5500000,0,39,3.5,6.36363636363636E-07,7.09090909090909E-06,0,62558,1,9,0,0,0,1,0,7.1,10985,0,0,39,0,0.7,0,4,1,0,3,0,0,3.1,95006,0,0,0,0,990,2735,0,0,220,West Ham,Middlesbrough,Everton,Stoke,Man City,5.2,3.1,2.6,4.9,3.6,2.3,2.4,4.1,3.8,3.4,4.5,1.9,4.9,4.9,2.8,4.7,5.1,4.1,3.4,4.4,3.1,4.9,4,4
Adam,Matthews,DEF,SUN,4000000,0,0,0,0,0,0,1172,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,4,0,0,0,12,0,0,0,Swansea,Chelsea,Watford,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfie,Mawson,DEF,SWA,4500000,0,7,0.166666666666667,3.7037037037037E-08,1.55555555555556E-06,0,521,0,6,0,0,0,0,0,1.6,56,0,0,7,0,0,0,0,1,0,1,0,0,0,842,1,0,0,0,270,11,0,0,67,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dieumerci,Mbokani,FWD,HUL,5500000,0,15,0.357142857142857,6.49350649350649E-08,2.72727272727273E-06,0,5116,0,8,0,0,0,0,0,2.7,596,0,0,15,0,0.4,0,2.3,0,0,1,0,2,0.1,6157,0,0,0,0,366,117,0,0,39,Crystal Palace,Tottenham,West Ham,Man City,Everton,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
James,McArthur,MID,CRY,5000000,2,55,4.6,9.2E-07,1.1E-05,0,62076,3,21,0,0,0,4,0,11,9622,0,0,55,0,0.6,0,3,7,0,1,0,2,2.5,152904,0,282,0,1,1003,7060,0,0,224,Hull City,Man Utd,Chelsea,Watford,Arsenal,4.8,5.3,4.1,5,3.7,5,4.2,5.7,4,6.6,4.7,5.2,4.5,4.6,5.4,3.5,4.2,3.3,6.5,2.6,6.2,4.1,5,5
Gareth,McAuley,DEF,WBA,4900000,1,56,4,8.16326530612245E-07,1.14285714285714E-05,0,271513,2,17,0,0,0,3,0,11.4,35706,4,0,56,-4,1.2,0,5.7,5,0,3,0,0,28.8,958974,0,339,0,2,1260,33553,0,0,232,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0,4.5,3.8,5.5,4.5,5,3.9,4.5,4.4,5.3,5.1,5.7,4.8,3.8,5.2,3.5,4.4,5.5,5.9,4.1,4.4,3.7,4.2,4.4
Oliver,McBurnie,FWD,SWA,4500000,0,1,0.0238095238095238,5.29100529100529E-09,2.22222222222222E-07,0,3832,0,0,0,0,0,0,0,0.2,189,0,0,1,0,0,0,0,0,0,0,0,0,0.1,5286,0,0,0,0,5,104,0,0,3,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4400000,0,0,0,0,0,0,4536,0,0,0,0,0,0,0,0,139,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,611,0,82,0,0,0,8,0,0,0,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McCarthy,MID,EVE,4800000,0,5,0.119047619047619,2.48015873015873E-08,1.04166666666667E-06,0,10770,1,4,0,0,0,0,0,1,81,-2,0,5,2,0.1,0,0.3,0,0,0,0,0,0.2,1927,0,365,0,0,232,51,0,0,28,Watford,Arsenal,Liverpool,Leicester,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McClean,MID,WBA,5000000,0,28,2.3,4.6E-07,5.6E-06,0,10876,5,11,0,0,0,1,0,5.6,366,0,0,28,0,0.1,0,0.7,1,0,2,0,2,0.2,8444,0,336,0,0,646,112,0,0,116,Chelsea,Swansea,Man Utd,Arsenal,Southampton,1.2,1.8,1.9,1.2,1.3,1.7,1.2,2.6,1.8,1.6,1.3,2,1.6,1.3,1.2,1.7,1.7,1.9,1.2,1.3,2.5,1.4,1.3,1.7
Luke,McGee,GLK,TOT,4000000,0,0,0,0,0,0,2184,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2683,0,0,0,0,0,78,0,0,0,Man Utd,Hull City,Burnley,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allan,McGregor,GLK,HUL,4400000,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,15,0,0,0,Crystal Palace,Tottenham,West Ham,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callum,McManaman,MID,WBA,4300000,0,0,0,0,0,0,6245,0,0,0,0,0,0,0,0,311,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3754,0,27,0,0,0,155,0,0,0,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,McNair,DEF,SUN,4300000,0,12,0.285714285714286,6.64451827242525E-08,2.7906976744186E-06,0,12428,0,9,0,0,0,0,0,2.8,526,-2,0,12,2,0.5,0,2,0,0,1,0,0,0.3,4500,1,28,0,0,353,55,0,0,58,Swansea,Chelsea,Watford,Man Utd,Burnley,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sam,McQueen,MID,SOU,4300000,1,10,0.238095238095238,5.53709856035438E-08,2.32558139534884E-06,0,2067,0,3,0,0,0,0,0,2.3,230,-2,1,10,2,0.2,0,0.7,0,0,0,0,1,0.1,3822,0,0,0,0,202,171,-1,0,61,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Mee,DEF,BUR,4500000,1,32,2.3,5.11111111111111E-07,7.11111111111111E-06,0,25293,1,23,0,0,0,0,0,7.1,1964,0,0,32,0,0.2,0,0.7,0,0,3,0,1,1.3,50511,1,0,0,0,1260,2538,0,0,245,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,3,2.1,1.2,2.2,2.3,1.3,2.9,2.6,2.2,1.4,2.1,1.6,1.4,2,1.2,2.6,2.8,1.4,1.2,1.9,1.5,2.6,1.4,3.2
Nampalys,Mendy,MID,LEI,4400000,0,0,0,0,0,0,28758,1,0,0,0,0,0,0,0,214,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,2511,0,0,0,0,52,56,0,0,-1,Man City,Bournemouth,Stoke,Everton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Per,Mertesacker,DEF,ARS,4800000,0,0,0,0,0,0,4459,0,0,0,0,0,0,0,0,105,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,723,0,265,0,0,0,65,0,0,0,Stoke,Everton,Man City,West Brom,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Meyler,MID,HUL,4500000,1,24,0.571428571428571,1.26984126984127E-07,5.33333333333333E-06,0,13179,1,18,0,0,0,1,0,5.3,651,0,0,24,0,0.2,0,1,0,0,1,0,0,0.3,14245,0,0,0,0,686,79,0,0,137,Crystal Palace,Tottenham,West Ham,Man City,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Matt,Miazga,DEF,CHE,4400000,0,0,0,0,0,0,3635,0,0,0,0,0,0,0,0,36,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,398,0,18,0,0,0,5,0,0,0,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Mignolet,GLK,LIV,4800000,0,16,0.380952380952381,7.93650793650794E-08,3.33333333333333E-06,0,101782,0,8,0,10,0,0,0,3.3,1937,-2,0,16,2,0,0,0,1,0,0,0,0,1.9,65808,0,340,1,0,450,246,0,0,81,West Ham,Middlesbrough,Everton,Stoke,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Mika,GLK,SUN,4400000,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,11,0,0,0,Swansea,Chelsea,Watford,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Obi,Mikel,MID,CHE,4400000,0,0,0,0,0,0,4666,0,0,0,0,0,0,0,0,114,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1815,0,209,0,0,0,17,0,0,0,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Milner,MID,LIV,6700000,2,64,5.3,7.91044776119403E-07,9.55223880597015E-06,0,243182,1,13,0,0,0,5,0,9.6,25812,2,0,64,-2,0.7,0,4.7,10,0,3,0,1,7.5,472360,0,508,0,3,1061,23087,0,0,295,West Ham,Middlesbrough,Everton,Stoke,Man City,6.4,5.6,4.3,6.3,5.5,5.7,5.3,6.7,5.7,5.1,6.3,5.2,4.7,8,4.3,7.4,7.4,5,4.7,6.3,5.4,7.1,4.4,6.9
Tyrone,Mings,DEF,BOU,4500000,0,0,0,0,0,0,877,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,1,0,0,0,43,0,0,0,Burnley,Leicester,Southampton,Chelsea,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Mirallas,MID,EVE,6100000,2,36,0.857142857142857,1.40515222482436E-07,5.90163934426229E-06,0,200019,1,9,0,0,0,1,0,5.9,2410,-4,0,36,4,0.2,0,1,1,0,3,0,2,1.7,203063,0,245,0,0,795,1141,0,0,123,Watford,Arsenal,Liverpool,Leicester,Hull City,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.4
Henrikh,Mkhitaryan,MID,MUN,8900000,3,8,0.19047619047619,2.14018191546281E-08,8.98876404494382E-07,0,237003,0,2,0,0,0,0,0,0.9,1959,-6,0,8,6,0.1,0,1.3,0,0,1,0,0,1.8,31995,0,0,0,0,217,11121,0,0,30,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Nacho,Monreal,DEF,ARS,5900000,2,45,3.5,5.93220338983051E-07,7.6271186440678E-06,0,148568,1,13,0,0,0,0,0,7.6,3981,-1,0,45,1,0.5,0,3,4,0,4,0,1,4.5,84472,0,511,0,0,1153,10148,0,0,262,Stoke,Everton,Man City,West Brom,Crystal Palace,4.3,3.3,3.6,3.9,3.8,3.8,3.9,4.3,3.7,3.2,3.9,3.9,4.4,3.4,4.1,3,4.7,4.1,3.8,3.5,3.4,2.9,4.8,4.1
Jefferson,Montero,MID,SWA,5000000,2,8,0.19047619047619,3.80952380952381E-08,1.6E-06,0,7640,0,5,0,0,0,0,0,1.6,49,-5,0,8,5,0.2,0,1,0,0,0,0,0,0.1,1908,0,202,0,0,232,67,0,0,38,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4500000,0,8,0.19047619047619,4.23280423280423E-08,1.77777777777778E-06,0,136849,1,5,0,0,0,0,0,1.8,1902,-5,0,8,5,0,0,0,1,0,0,0,1,1.7,14788,0,394,0,0,200,283,0,0,46,West Ham,Middlesbrough,Everton,Stoke,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4900000,1,39,2.8,5.71428571428571E-07,7.95918367346939E-06,0,550862,0,24,0,0,0,1,0,7.8,35775,-1,1,39,1,0.4,0,2,0,0,3,0,1,17.4,258422,0,549,0,0,1260,1738,-1,0,209,Man City,Bournemouth,Stoke,Everton,West Ham,2.6,2,2.8,3.5,4.1,2.1,2.8,2.1,1.7,2.5,2.1,4.2,3.4,3.3,3,3.7,3,1.7,2.2,3.3,2.3,3.2,1.9,3.9
James,Morrison,MID,WBA,4600000,5,28,0.666666666666667,1.44927536231884E-07,6.08695652173913E-06,0,6682,2,5,0,0,0,2,0,6.1,2388,-4,0,28,4,1.1,0,5,2,0,1,0,1,0.4,18407,0,266,0,0,439,3735,0,0,103,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Victor,Moses,MID,CHE,5700000,2,48,3.7,6.49122807017544E-07,8.42105263157895E-06,0,36740,1,2,0,0,0,3,0,8.4,11015,2,0,48,-2,0.8,0,4.7,4,0,6,0,1,3.6,169372,0,127,0,1,751,31113,0,0,200,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,3.5,3.9,3,4.3,3.5,2.3,3.4,3.8,1.8,2.4,2.9,3.8,2.8,4.1,3.2,3.5,2.9,2.7,3.4,4.1,2.7,3.9,3,5.1
Lys,Mousset,FWD,BOU,5200000,0,2,0.0476190476190476,9.15750915750916E-09,3.84615384615385E-07,0,2631,0,1,0,0,0,0,0,0.4,76,-3,0,2,3,0.1,0,0.3,0,0,0,0,0,0.1,1016,0,0,0,0,25,71,0,0,1,Burnley,Leicester,Southampton,Chelsea,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
