FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Victor,Wanyama,MID,TOT,4800000,2,34,2.6,5.41666666666667E-07,7.08333333333333E-06,0,191200,3,10,0,0,0,1,0,7.1,4886,-2,0,34,2,0.4,0,2,3,0,4,0,0,3.4,217970,0,268,0,1,1130,4404,0,0,212,Swansea,Man Utd,Hull City,Burnley,Southampton,2.2,1.9,2.2,2.9,1.5,1.8,1.8,2.1,1.3,2.2,2.4,1.3,2,2.7,1.7,2.4,1.5,1.9,2.4,2.7,1.8,1.5,1.4,2.5,1.8
Joel,Ward,DEF,CRY,4900000,0,23,1.8,3.6734693877551E-07,4.69387755102041E-06,0,30087,1,26,0,0,0,0,0,4.7,1316,-1,0,23,1,0.1,0,0.7,3,0,0,0,1,0.8,15623,0,333,0,0,1167,264,0,0,185,Southampton,Hull City,Man Utd,Chelsea,Watford,1.5,1.5,1,1.2,1.4,2.2,1.2,2,1.5,1.4,1.2,2,1.1,1.5,1.5,1.3,1.1,1.4,1.9,1.2,1.9,1.6,1.1,1.4,1
Stephen,Ward,DEF,BUR,4400000,1,24,2,4.54545454545455E-07,5.45454545454545E-06,0,10599,1,19,0,0,0,0,0,5.5,347,-1,0,24,1,0.1,0,0.3,0,0,2,0,0,0.4,17722,0,0,0,0,1025,2189,0,0,162,Stoke,Bournemouth,West Ham,Tottenham,Middlesbrough,1.8,2.6,1.8,1,1.7,1.8,1,2.2,2.1,1.8,1.2,1.7,1.3,1.2,1.7,1,2.1,2.3,1.2,1,1.5,1.4,2,1.2,2.8
James,Ward-Prowse,MID,SOU,5000000,3,19,0.487179487179487,9.74358974358974E-08,3.8E-06,0,9669,0,2,0,0,0,1,0,3.8,106,-5,0,19,5,0.3,0,1.3,0,0,1,0,1,0.2,1837,0,266,0,0,208,171,0,0,76,Crystal Palace,Middlesbrough,Stoke,Bournemouth,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Marcin,Wasilewski,DEF,LEI,4000000,0,0,0,0,0,0,25340,0,0,0,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,1.1,18286,0,35,0,0,0,269,0,0,0,Sunderland,Man City,Bournemouth,Stoke,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duncan,Watmore,MID,SUN,4900000,2,37,2.8,5.71428571428571E-07,7.55102040816327E-06,0,8144,1,19,0,0,0,0,0,7.6,495,-1,0,37,1,0.7,0,3.3,0,0,2,0,4,0.2,11758,0,185,0,0,941,2263,0,0,102,Leicester,Swansea,Chelsea,Watford,Man Utd,3.6,2.1,2,2.7,2.1,1.7,1.9,2.3,1.8,2.4,1.9,2.6,1.6,1.9,2.5,3.3,2.1,2,2.8,2.5,1.4,3,2,2.5,1.4
Ben,Watson,MID,WAT,4200000,0,0,0,0,0,0,51775,0,1,0,0,0,0,0,0,1154,-3,1,0,3,0.1,0,0.3,0,0,0,0,0,0.8,9567,0,351,0,0,44,2859,-1,1,2,West Brom,Everton,Man City,Sunderland,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Weir,MID,HUL,4400000,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,14,0,0,0,Middlesbrough,Crystal Palace,Tottenham,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Welbeck,FWD,ARS,7400000,0,0,0,0,0,0,2809,0,0,0,0,0,0,0,0,67,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1008,0,164,0,0,0,42,0,0,0,West Ham,Stoke,Everton,Man City,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glenn,Whelan,MID,STK,4400000,0,21,1.9,4.31818181818182E-07,4.77272727272727E-06,0,29969,2,17,0,0,0,0,0,4.8,1745,-1,0,21,1,0,0,0,1,0,2,0,0,0.7,19446,1,432,0,0,946,62,0,0,144,Burnley,Arsenal,Southampton,Leicester,Liverpool,0,1,1.2,1.8,1,1,1.2,1.6,1.2,1.4,1.2,1,1,1.2,1,1,1.3,1.1,1,1.1,1.4,1.1,1,1,1.1
Connor,Wickham,FWD,CRY,5600000,1,18,2.3,4.10714285714286E-07,3.21428571428571E-06,0,46150,1,6,0,0,0,2,0,3.2,3314,-4,0,18,4,0.6,0,3.3,0,0,0,0,0,0.4,13879,0,225,0,0,412,189,0,0,59,Southampton,Hull City,Man Utd,Chelsea,Watford,0,0,0,0,0,2,2.2,2.2,2.3,1.6,2.4,2.2,1.7,2,2,1.8,1.5,1.7,1.6,2.5,1.9,2.5,2.3,2.5,1.8
Georginio,Wijnaldum,MID,LIV,7500000,3,33,0.846153846153846,1.12820512820513E-07,4.4E-06,0,114098,1,12,0,0,0,1,0,4.4,903,-5,0,33,5,0.5,0,3.7,0,0,2,0,2,1.4,16649,0,630,0,0,840,2811,0,0,176,Bournemouth,West Ham,Middlesbrough,Everton,Stoke,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Ashley,Williams,DEF,EVE,5000000,1,31,2.6,5.2E-07,6.2E-06,0,180095,2,13,0,0,0,0,0,6.1,14741,0,1,31,0,0.2,0,1,1,0,3,0,0,7.9,185559,0,487,0,0,1000,1219,-1,0,204,Man Utd,Watford,Arsenal,Liverpool,Leicester,2.3,1.9,3.7,3.9,1.3,2,3.2,2.4,2.2,2.6,3.6,1.9,2.7,1.6,2.9,2.9,2.6,1.3,2.7,3.3,2.7,2.6,1.9,2.9,3
Jonathan,Williams,MID,CRY,4500000,0,0,0,0,0,0,983,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,1,0,0,0,2,0,0,0,Southampton,Hull City,Man Utd,Chelsea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Willian,MID,CHE,7100000,0,30,0.769230769230769,1.08342361863489E-07,4.22535211267606E-06,0,362358,2,8,0,0,0,2,0,4.2,5364,-4,1,30,4,0,0,0,5,0,2,0,0,3.3,114182,0,512,0,2,511,353,-1,0,139,Man City,West Brom,Sunderland,Crystal Palace,Bournemouth,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5
Jack,Wilshere,MID,BOU,5900000,0,20,1.8,3.05084745762712E-07,3.38983050847458E-06,0,51909,2,11,0,0,0,0,0,3.4,1187,-1,0,20,1,0.3,0,1.7,0,0,3,0,0,0.7,62769,0,18,0,0,720,1201,0,0,85,Liverpool,Burnley,Leicester,Southampton,Chelsea,1,0.9,2,1.4,0.9,0.9,0.9,0.9,1.4,1.2,0.9,1,0.9,0.9,1.3,1.3,0.9,0.9,1.1,0.9,1.4,1.1,1.2,1.8,0.9
James,Wilson,FWD,MUN,5000000,0,0,0,0,0,0,2943,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0.1,404,0,1,0,0,0,14,0,0,0,Everton,Tottenham,Crystal Palace,West Brom,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kane,Wilson,DEF,WBA,4000000,0,0,0,0,0,0,7515,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18576,0,0,0,0,0,464,0,0,0,Watford,Chelsea,Swansea,Man Utd,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Wimmer,DEF,TOT,4600000,1,0,0,0,0,0,5302,1,3,0,0,0,0,0,0,134,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,1732,1,131,0,0,180,419,0,0,12,Swansea,Man Utd,Hull City,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Winks,MID,TOT,4500000,1,12,0.307692307692308,6.83760683760684E-08,2.66666666666667E-06,0,905,0,2,0,0,0,1,0,2.7,355,0,0,12,0,0.7,0,3,0,0,0,0,0,0.1,3678,0,0,0,0,128,804,0,0,45,Swansea,Man Utd,Hull City,Burnley,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Philipp,Wollscheid,DEF,STK,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,42234,1,5,0,0,0,0,0,0.2,201,0,0,1,0,0,0,0,0,0,0,0,0,0.2,740,0,330,0,0,180,2,0,0,23,Burnley,Arsenal,Southampton,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Woodburn,MID,LIV,4500000,1,1,0.0256410256410256,5.6980056980057E-09,2.22222222222222E-07,0,19,0,0,0,0,0,0,0,0.2,19,0,0,1,0,0.2,0,1,0,0,0,0,0,0,300,0,0,0,0,1,300,0,0,3,Bournemouth,West Ham,Middlesbrough,Everton,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Wynter,DEF,CRY,4000000,0,0,0,0,0,0,3053,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0.2,7390,0,0,0,0,0,176,0,0,0,Southampton,Hull City,Man Utd,Chelsea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Granit,Xhaka,MID,ARS,5200000,3,20,0.512820512820513,9.86193293885602E-08,3.84615384615385E-06,0,218497,2,6,0,0,0,1,0,3.8,2268,-3,0,20,3,0.4,0,2,2,0,2,0,0,2.9,64329,0,0,0,0,599,1251,0,1,131,West Ham,Stoke,Everton,Man City,West Brom,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Claudio,Yacob,MID,WBA,4400000,2,21,1.8,4.09090909090909E-07,4.77272727272727E-06,0,7342,5,12,0,0,0,0,0,4.8,177,-1,0,21,1,0.5,0,2.3,0,0,3,0,0,0.2,4617,0,286,0,0,1013,255,0,0,129,Watford,Chelsea,Swansea,Man Utd,Arsenal,1.2,0.9,1.1,1.2,0.9,0.9,1.1,0.9,1.8,1.4,1,0.9,1.4,1,0.9,0.9,1.2,1.2,1.2,0.9,0.9,1.7,0.9,0.9,1.2
,Yaya Toure,MID,MCI,7700000,2,17,0.435897435897436,5.66100566100566E-08,2.20779220779221E-06,0,63858,0,2,0,0,0,2,0,2.2,7095,-3,-1,17,3,0.7,0,5.7,3,0,0,0,0,2,66461,0,525,0,1,180,21164,1,0,64,Chelsea,Leicester,Watford,Arsenal,Hull City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
DeAndre,Yedlin,DEF,TOT,4400000,0,0,0,0,0,0,13498,0,0,0,0,0,0,0,0,79,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,374,0,227,0,0,0,3,0,0,0,Swansea,Man Utd,Hull City,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maya,Yoshida,DEF,SOU,4300000,0,5,0.128205128205128,2.98151460942159E-08,1.16279069767442E-06,0,10624,1,3,0,0,0,0,0,1.2,321,-2,0,5,2,0.2,0,1,0,0,0,0,1,0.3,3534,0,152,0,0,180,139,0,0,36,Crystal Palace,Middlesbrough,Stoke,Bournemouth,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ashley,Young,MID,MUN,5200000,0,6,0.153846153846154,2.95857988165681E-08,1.15384615384615E-06,0,2815,1,3,0,0,0,0,0,1.2,82,-3,0,6,3,0.1,0,0.7,0,0,1,0,0,0.1,935,0,178,0,0,237,34,0,0,41,Everton,Tottenham,Crystal Palace,West Brom,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Pablo,Zabaleta,DEF,MCI,4700000,0,9,0.230769230769231,4.90998363338789E-08,1.91489361702128E-06,0,57100,1,6,0,0,0,0,0,1.9,1417,-3,0,9,3,0.2,0,1,0,0,0,0,0,1.1,24818,0,152,0,0,428,486,0,0,60,Chelsea,Leicester,Watford,Arsenal,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wilfried,Zaha,MID,CRY,5400000,10,53,4.4,8.14814814814815E-07,9.81481481481482E-06,0,112279,3,23,0,0,0,2,0,9.8,3073,-1,-1,53,1,1.3,0,7,5,0,0,0,6,5.1,225852,0,353,0,1,1015,79215,1,0,201,Southampton,Hull City,Man Utd,Chelsea,Watford,4.6,4.8,4.8,3.6,4.9,3.7,4.3,4,5.2,4,6,4.9,4.6,4.5,4.2,4.7,3.5,4.2,3,6,2.6,5.5,3.8,4.4,4.9
Simone,Zaza,FWD,WHU,6200000,0,10,1.3,2.09677419354839E-07,1.61290322580645E-06,0,41348,2,14,0,0,0,0,0,1.6,767,-8,1,10,8,0,0,0.3,0,0,2,0,0,0.2,43326,0,0,0,0,459,138,-1,0,21,Arsenal,Liverpool,Burnley,Hull City,Swansea,0.7,0.6,1.2,1.2,0.9,0.6,0.8,1,0.7,1,0.6,0.8,0.6,0.7,0.6,1.2,1,0.6,1,0.7,1.1,0.7,0.9,1.1,0.6
Ron-Robert,Zieler,GLK,LEI,4400000,1,12,0.307692307692308,6.99300699300699E-08,2.72727272727273E-06,0,7179,0,11,0,9,0,0,0,2.7,976,-1,0,12,1,0.3,0,1.3,0,0,1,0,0,0.5,11762,0,0,0,0,484,443,0,0,75,Sunderland,Man City,Bournemouth,Stoke,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Oleksandr,Zinchenko,MID,MCI,5300000,0,0,0,0,0,0,2287,0,0,0,0,0,0,0,0,9,-2,0,0,2,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,3,0,0,0,Chelsea,Leicester,Watford,Arsenal,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurt,Zouma,DEF,CHE,5300000,0,0,0,0,0,0,6244,0,0,0,0,0,0,0,0,108,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1062,0,185,0,0,0,46,0,0,0,Man City,West Brom,Sunderland,Crystal Palace,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan,Zuniga,DEF,WAT,4400000,0,26,0.666666666666667,1.51515151515151E-07,5.90909090909091E-06,0,66034,1,5,0,0,0,1,0,5.9,4954,-1,0,26,1,0.2,0,0.7,2,0,1,0,1,2.1,109407,0,0,0,1,345,1836,0,0,110,West Brom,Everton,Man City,Sunderland,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.5,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3
